Dealer Billing Statement for: March 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiley Cars Fort Worth, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/26/2026,79576,3/26/2026,10/26/2027,2026 Subaru FORESTERSUVWI,Automobile,FORESTERSUVWI,4S4SLDL69T3079576,,"$39,101.00 ",$0.00 ,"$39,101.00 ",3/26/2026,$0.00 ,$0.00 ,"$39,101.00 ","$39,101.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.37 ,$0.00 ,$0.00 ,$0.00 ,$32.37 ,$32.37 ,"$7,567.94 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/26/2026,79665,3/26/2026,10/26/2027,2026 Subaru FORESTERSUVSP,Automobile,FORESTERSUVSP,4S4SLSJ78T3079665,,"$37,687.00 ",$0.00 ,"$37,687.00 ",3/26/2026,$0.00 ,$0.00 ,"$37,687.00 ","$37,687.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$31.20 ,$0.00 ,$0.00 ,$0.00 ,$31.20 ,$31.20 ,"$7,294.26 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/18/2025,215156,12/18/2025,7/18/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8215156,,"$36,745.00 ","$36,745.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,745.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.19 ,$0.00 ,$0.00 ,$0.00 ,$157.19 ,$531.58 ,"$36,745.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/16/2026,217964,1/16/2026,8/16/2027,2026 Subaru IMPREZA5 DOOR,Automobile,IMPREZA5 DOOR,JF1GUHJC8T8217964,R4853,"$31,667.00 ","$31,667.00 ",$0.00 ,,"($31,667.00)",$0.00 ,"($31,667.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$131.09 ,$0.00 ,$0.00 ,$0.00 ,$131.09 ,$323.92 ,"$30,645.48 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/9/2026,218896,2/9/2026,9/9/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8218896,,"$35,554.00 ","$35,554.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$35,554.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$152.09 ,$0.00 ,$0.00 ,$0.00 ,$152.09 ,$250.28 ,"$35,554.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/21/2026,218945,1/21/2026,8/21/2027,2026 Subaru IMPREZA5 DOOR,Automobile,IMPREZA5 DOOR,JF1GUAFC9T8218945,R4867,"$28,813.00 ","$28,813.00 ",$0.00 ,,"($28,813.00)",$0.00 ,"($28,813.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$11.93 ,$0.00 ,$0.00 ,$0.00 ,$11.93 ,$167.38 ,"$2,788.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/11/2026,220629,2/11/2026,9/11/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND4T8220629,,"$36,975.00 ","$36,975.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,975.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$158.18 ,$0.00 ,$0.00 ,$0.00 ,$158.18 ,$250.09 ,"$36,975.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/9/2026,221166,2/9/2026,9/9/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8221166,R4932,"$36,975.00 ","$36,975.00 ",$0.00 ,,"($36,975.00)",$0.00 ,"($36,975.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$153.08 ,$0.00 ,$0.00 ,$0.00 ,$153.08 ,$255.20 ,"$35,782.26 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/9/2026,222993,2/9/2026,9/9/2027,2026 Subaru IMPREZA5 DOOR,Automobile,IMPREZA5 DOOR,JF1GUAFC7T8222993,,"$27,501.00 ","$27,501.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$27,501.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$117.65 ,$0.00 ,$0.00 ,$0.00 ,$117.65 ,$193.60 ,"$27,501.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/27/2026,226643,2/27/2026,9/27/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8226643,R5008,"$36,384.00 ","$36,384.00 ",$0.00 ,,"($36,384.00)",$0.00 ,"($36,384.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$40.16 ,$0.00 ,$0.00 ,$0.00 ,$40.16 ,$50.21 ,"$9,389.42 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/17/2026,227824,2/17/2026,9/17/2027,2026 Subaru IMPREZA5 DOOR,Automobile,IMPREZA5 DOOR,JF1GUHHC1T8227824,R4951,"$30,033.00 ","$30,033.00 ",$0.00 ,,"($30,033.00)",$0.00 ,"($30,033.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$62.17 ,$0.00 ,$0.00 ,$0.00 ,$62.17 ,$111.94 ,"$14,532.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/17/2026,228003,2/17/2026,9/17/2027,2026 Subaru IMPREZA5 DOOR,Automobile,IMPREZA5 DOOR,JF1GUAFC7T8228003,R4950,"$28,767.00 ","$28,767.00 ",$0.00 ,,"($28,767.00)",$0.00 ,"($28,767.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$47.64 ,$0.00 ,$0.00 ,$0.00 ,$47.64 ,$95.31 ,"$11,135.61 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,2/20/2026,228239,2/20/2026,9/20/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND9T8228239,R4973,"$36,384.00 ","$36,384.00 ",$0.00 ,,"($36,384.00)",$0.00 ,"($36,384.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$150.62 ,$0.00 ,$0.00 ,$0.00 ,$150.62 ,$195.84 ,"$35,210.32 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/6/2026,232778,3/6/2026,10/6/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSGD8T8232778,,"$34,027.00 ",$0.00 ,"$34,027.00 ",3/6/2026,$0.00 ,$0.00 ,"$34,027.00 ","$34,027.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$122.08 ,$0.00 ,$0.00 ,$0.00 ,$122.08 ,$122.08 ,"$28,538.77 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/6/2026,233558,3/6/2026,10/6/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8233558,,"$34,951.00 ",$0.00 ,"$34,951.00 ",3/6/2026,$0.00 ,$0.00 ,"$34,951.00 ","$34,951.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$125.40 ,$0.00 ,$0.00 ,$0.00 ,$125.40 ,$125.40 ,"$29,313.74 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/27/2026,234019,3/27/2026,10/27/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND3T8234019,R5167,"$36,372.00 ",$0.00 ,"$36,372.00 ",3/27/2026,"($36,372.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$20.08 ,$0.00 ,$0.00 ,$0.00 ,$20.08 ,$20.08 ,"$4,693.16 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,234135,3/31/2026,10/31/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND5T8234135,,"$36,372.00 ",$0.00 ,"$36,372.00 ",3/31/2026,$0.00 ,$0.00 ,"$36,372.00 ","$36,372.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.02 ,$0.00 ,$0.00 ,$0.00 ,$5.02 ,$5.02 ,"$1,173.29 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,234229,3/31/2026,10/31/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND3T8234229,,"$36,372.00 ",$0.00 ,"$36,372.00 ",3/31/2026,$0.00 ,$0.00 ,"$36,372.00 ","$36,372.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.02 ,$0.00 ,$0.00 ,$0.00 ,$5.02 ,$5.02 ,"$1,173.29 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/13/2026,234261,3/13/2026,10/13/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSGD3T8234261,,"$34,027.00 ",$0.00 ,"$34,027.00 ",3/13/2026,$0.00 ,$0.00 ,"$34,027.00 ","$34,027.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$89.21 ,$0.00 ,$0.00 ,$0.00 ,$89.21 ,$89.21 ,"$20,855.26 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/13/2026,234404,3/13/2026,10/13/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8234404,,"$36,372.00 ",$0.00 ,"$36,372.00 ",3/13/2026,$0.00 ,$0.00 ,"$36,372.00 ","$36,372.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.36 ,$0.00 ,$0.00 ,$0.00 ,$95.36 ,$95.36 ,"$22,292.52 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/30/2026,234513,3/30/2026,10/30/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSGD4T8234513,,"$34,027.00 ",$0.00 ,"$34,027.00 ",3/30/2026,$0.00 ,$0.00 ,"$34,027.00 ","$34,027.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$9.39 ,$0.00 ,$0.00 ,$0.00 ,$9.39 ,$9.39 ,"$2,195.29 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,234632,3/31/2026,10/31/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND8T8234632,,"$36,372.00 ",$0.00 ,"$36,372.00 ",3/31/2026,$0.00 ,$0.00 ,"$36,372.00 ","$36,372.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.02 ,$0.00 ,$0.00 ,$0.00 ,$5.02 ,$5.02 ,"$1,173.29 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/27/2026,234872,3/27/2026,10/27/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND6T8234872,,"$36,372.00 ",$0.00 ,"$36,372.00 ",3/27/2026,$0.00 ,$0.00 ,"$36,372.00 ","$36,372.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$25.10 ,$0.00 ,$0.00 ,$0.00 ,$25.10 ,$25.10 ,"$5,866.45 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/19/2026,238561,3/19/2026,10/19/2027,2026 Subaru IMPREZA5 DOOR,Automobile,IMPREZA5 DOOR,JF1GUAFC3T8238561,,"$27,310.00 ",$0.00 ,"$27,310.00 ",3/19/2026,$0.00 ,$0.00 ,"$27,310.00 ","$27,310.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$48.99 ,$0.00 ,$0.00 ,$0.00 ,$48.99 ,$48.99 ,"$11,452.58 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/19/2026,239860,3/19/2026,10/19/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSGD6T8239860,,"$34,027.00 ",$0.00 ,"$34,027.00 ",3/19/2026,$0.00 ,$0.00 ,"$34,027.00 ","$34,027.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$61.04 ,$0.00 ,$0.00 ,$0.00 ,$61.04 ,$61.04 ,"$14,269.39 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/27/2026,240167,3/27/2026,10/27/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSGD8T8240167,,"$34,402.00 ",$0.00 ,"$34,402.00 ",3/27/2026,$0.00 ,$0.00 ,"$34,402.00 ","$34,402.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$23.74 ,$0.00 ,$0.00 ,$0.00 ,$23.74 ,$23.74 ,"$5,548.71 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,240219,3/31/2026,10/31/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND8T8240219,,"$35,111.00 ",$0.00 ,"$35,111.00 ",3/31/2026,$0.00 ,$0.00 ,"$35,111.00 ","$35,111.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$4.85 ,$0.00 ,$0.00 ,$0.00 ,$4.85 ,$4.85 ,"$1,132.61 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,240446,3/31/2026,10/31/2027,2026 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUSND8T8240446,,"$36,532.00 ",$0.00 ,"$36,532.00 ",3/31/2026,$0.00 ,$0.00 ,"$36,532.00 ","$36,532.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.04 ,$0.00 ,$0.00 ,$0.00 ,$5.04 ,$5.04 ,"$1,178.45 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,9/24/2025,264159,9/24/2025,4/24/2027,2025 Subaru OUTBACKWAGONL,Automobile,OUTBACKWAGONL,4S4BTGND4S3264159,R4069,"$39,146.00 ","$39,146.00 ",$0.00 ,,"($39,146.00)",$0.00 ,"($39,146.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$43.22 ,$0.00 ,$0.00 ,$0.00 ,$43.22 ,$936.05 ,"$10,102.19 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,9/24/2025,264677,9/24/2025,4/24/2027,2025 Subaru OUTBACKWAGONT,Automobile,OUTBACKWAGONT,4S4BTGPD8S3264677,R4062,"$41,491.00 ","$41,491.00 ",$0.00 ,,"($41,491.00)",$0.00 ,"($41,491.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$45.81 ,$0.00 ,$0.00 ,$0.00 ,$45.81 ,$992.13 ,"$10,707.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,10/22/2025,281276,10/22/2025,5/22/2027,2025 Subaru OUTBACKWAGONL,Automobile,OUTBACKWAGONL,4S4BTANCXS3281276,R4176,"$36,660.00 ","$36,660.00 ",$0.00 ,,"($36,660.00)",$0.00 ,"($36,660.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$40.47 ,$0.00 ,$0.00 ,$0.00 ,$40.47 ,$720.61 ,"$9,460.65 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,9/24/2025,284245,9/24/2025,4/24/2027,2025 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,JF2GUHDC6SH284245,R4157,"$28,860.00 ","$28,860.00 ",$0.00 ,,"($28,860.00)",$0.00 ,"($28,860.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$31.87 ,$0.00 ,$0.00 ,$0.00 ,$31.87 ,$690.10 ,"$7,447.74 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,10/22/2025,286822,10/22/2025,5/22/2027,2025 Subaru OUTBACKWAGONO,Automobile,OUTBACKWAGONO,4S4BTALCXS3286822,R4100,"$35,463.00 ","$35,463.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$35,463.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$151.71 ,$0.00 ,$0.00 ,$0.00 ,$151.71 ,$809.65 ,"$35,463.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/22/2025,293057,12/22/2025,7/22/2027,2025 Subaru OUTBACKWAGONP,Automobile,OUTBACKWAGONP,4S4BTADC1S3293057,R4367,"$32,228.00 ","$32,228.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$32,228.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.87 ,$0.00 ,$0.00 ,$0.00 ,$137.87 ,$447.72 ,"$32,228.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/22/2025,293579,12/22/2025,7/22/2027,2025 Subaru OUTBACKWAGONP,Automobile,OUTBACKWAGONP,4S4BTADC9S3293579,,"$32,228.00 ","$32,228.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$32,228.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.87 ,$0.00 ,$0.00 ,$0.00 ,$137.87 ,$447.72 ,"$32,228.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/25/2025,293721,11/25/2025,6/25/2027,2025 Subaru OUTBACKWAGONP,Automobile,OUTBACKWAGONP,4S4BTADC8S3293721,,"$32,228.00 ","$32,228.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$32,228.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.87 ,$0.00 ,$0.00 ,$0.00 ,$137.87 ,$573.34 ,"$32,228.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/22/2025,312823,12/22/2025,7/22/2027,2025 Subaru OUTBACKWAGONL,Automobile,OUTBACKWAGONL,4S4BTANC5S3312823,R4415,"$36,833.00 ","$36,833.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,833.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.57 ,$0.00 ,$0.00 ,$0.00 ,$157.57 ,$511.69 ,"$36,833.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/25/2025,330436,11/25/2025,6/25/2027,2025 Subaru OUTBACKWAGONP,Automobile,OUTBACKWAGONP,4S4BTADC9S3330436,,"$32,279.00 ","$32,279.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$32,279.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$138.09 ,$0.00 ,$0.00 ,$0.00 ,$138.09 ,$574.25 ,"$32,279.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/3/2025,336302,11/3/2025,6/3/2027,2025 Subaru OUTBACKWAGONP,Automobile,OUTBACKWAGONP,4S4BTADC7S3336302,R4587,"$31,786.00 ","$31,786.00 ",$0.00 ,,"($31,786.00)",$0.00 ,"($31,786.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.09 ,$0.00 ,$0.00 ,$0.00 ,$35.09 ,$567.22 ,"$8,202.84 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/3/2025,336683,11/3/2025,6/3/2027,2025 Subaru OUTBACKWAGONL,Automobile,OUTBACKWAGONL,4S4BTANC3S3336683,R4588,"$36,476.00 ","$36,476.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,476.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$156.04 ,$0.00 ,$0.00 ,$0.00 ,$156.04 ,$766.70 ,"$36,476.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/25/2026,401516,3/25/2026,10/25/2027,2026 Subaru ASCENTSUVLIMI,Automobile,ASCENTSUVLIMI,4S4WMAGD6T3401516,,"$43,264.00 ",$0.00 ,"$43,264.00 ",3/25/2026,$0.00 ,$0.00 ,"$43,264.00 ","$43,264.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$41.79 ,$0.00 ,$0.00 ,$0.00 ,$41.79 ,$41.79 ,"$9,769.29 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/21/2025,401516,11/21/2025,6/21/2027,2026 Subaru ASCENTSUVLIMI,Automobile,ASCENTSUVLIMI,4S4WMAGD6T3401516,,"$47,080.00 ","$47,080.00 ",$0.00 ,,"($47,080.00)",$0.00 ,"($47,080.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.43 ,$0.00 ,$0.00 ,$0.00 ,$149.43 ,$813.23 ,"$34,930.32 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/25/2025,402023,11/25/2025,6/25/2027,2026 Subaru ASCENTSUVLIMI,Automobile,ASCENTSUVLIMI,4S4WMAHD1T3402023,,"$48,066.00 ","$48,066.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$48,066.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$205.62 ,$0.00 ,$0.00 ,$0.00 ,$205.62 ,$855.10 ,"$48,066.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/25/2025,402066,11/25/2025,6/25/2027,2026 Subaru ASCENTSUVONYX,Automobile,ASCENTSUVONYX,4S4WMALD9T3402066,,"$51,356.00 ","$51,356.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$51,356.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$219.69 ,$0.00 ,$0.00 ,$0.00 ,$219.69 ,$913.62 ,"$51,356.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,11/26/2025,402145,11/26/2025,6/26/2027,2026 Subaru ASCENTSUVONYX,Automobile,ASCENTSUVONYX,4S4WMALD5T3402145,,"$51,356.00 ","$51,356.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$51,356.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$219.69 ,$0.00 ,$0.00 ,$0.00 ,$219.69 ,$906.08 ,"$51,356.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/5/2025,402965,12/5/2025,7/5/2027,2026 Subaru ASCENTSUVPREM,Automobile,ASCENTSUVPREM,4S4WMAAD6T3402965,R4692,"$40,557.00 ","$40,557.00 ",$0.00 ,,"($40,557.00)",$0.00 ,"($40,557.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$16.79 ,$0.00 ,$0.00 ,$0.00 ,$16.79 ,$505.78 ,"$3,924.87 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/26/2026,404998,1/26/2026,8/26/2027,2026 Subaru ASCENTSUVPREM,Automobile,ASCENTSUVPREM,4S4WMAAD9T3404998,,"$36,686.00 ","$36,686.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$36,686.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$156.94 ,$0.00 ,$0.00 ,$0.00 ,$156.94 ,$329.38 ,"$36,686.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,1/26/2026,406409,1/26/2026,8/26/2027,2026 Subaru ASCENTSUVLIMI,Automobile,ASCENTSUVLIMI,4S4WMAGD8T3406409,,"$43,223.00 ","$43,223.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$43,223.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$184.90 ,$0.00 ,$0.00 ,$0.00 ,$184.90 ,$388.08 ,"$43,223.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/22/2025,406477,12/22/2025,7/22/2027,2026 Subaru ASCENTSUVLIMI,Automobile,ASCENTSUVLIMI,4S4WMAGD3T3406477,R4732,"$47,039.00 ","$47,039.00 ",$0.00 ,,"($47,039.00)",$0.00 ,"($47,039.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$149.30 ,$0.00 ,$0.00 ,$0.00 ,$149.30 ,$601.54 ,"$34,899.90 "
